,tweet,hate_speech_label
455,"""He a bitch for hitting that hoe"" ",0
456,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",0
457,"""He wanna be my nigga, but I'm just trinna be his savings account ""  omg imma funny ass bitch man, but that's Real Shit ",0
458,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe It's a long line of hoes"" -Grandpa Carl everyone",0
459,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - ",1
460,"""Hey pussy you still there?""",0
461,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http:",0
462,"""How hotter than is it?"" ""A bitch.""",0
463,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",0
464,"""How you doing, crazy bitch?"" is hilarious",0
465,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call""

Like, negro... one of the first things they LOOK at is shoes, dog",0
466,"""I am a thrill billy..with a hillbilly heart."" -. HAHAHAHAHA Jesus Murphy",0
467,"""I call him my bitch"" ",0
468,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",0
469,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista",0
470,"""I don't love these hoes, baby It's me and you forever""",0
471,"""I dont even need a picture of tamar, that bitch is beat in every picture""",0
472,"""I dont have hoes"" ",0
473,"""I found a new way to chug you have to open your mouth alot"" ",0
474,"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her""",0
475,"""I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi""",0
476,"""I got a sister, she told me stop calling women bitches..""",0
477,"""I guess this is the night bitches die..."" Stewie is that nigga...",0
478,"""I had a bitch that had a bitch, had the bitch eating halibut.."" -    ",0
479,"""I have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably",0
480,"""I heard you was looking for Candy Man, bitch""",0
481,"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams ",0
482,"""I just got a number 3 I'm a bitch boy""",0
483,"""I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""",0
484,"""I only be with older men cause they're more mature""

That supposed to fool us bitch?",0
485,"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.""",0
486,"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like""",0
487,"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair""
Name the movie ",0
488,"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""",0
489,"""I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike""- ",0
490,"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",0
491,"""I woke up like thi-"" bitch go back to bed",0
492,"""I would rather you call me bitch than sir"" -my manager",0
493,"""I'll beat on that pussy so hard""",0
494,"""I'll slit your throat-neck"" http:",0
495,"""I'm a funky ass honkey."" -  's shout out to  tonight before ""Cabaret""  ",0
496,"""I'm comparing KFC to the pussy"" ",0
497,"""I'm downloading you a new personality and ordering you a new face You bitch.. I love you.. Goddamn it"" -Axl Rose yelling at his sex robot",0
498,"""I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em""",0
499,"""I'm gonna piss on your dimple  Stop wasting prayers on trash teams lol""",0
500,"""I'm probably your main bitch chocolate dipped cinnamon apple""",0
501,"""I'm sick of his shit man  Geno threw yet another pick smh""""",0
502,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" ",0
503,"""IBS"" irritable bitch syndrome.",0
504,"""If you love her then hide yo bitch so you'll keep shorty.""
",0
505,"""If you talk back to me you ain't getting no pussy.""
Me: http:",0
506,"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around.",0
507,"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha  ",0
508,"""In My Mind""
Gotta be the dumb hoe anthem...",0
509,"""Is that an albino Mexican?""
""No dad, he's Asian.""",0
510,"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. ",0
511,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb",0
512,"""It's never too late to tag a bitch.""- ",0
513,"""It's the dykes"" -hunter dyke with a dyke http:",0
514,"""Julia Roberts, you're a ho""  ",0
515,"""Just follow the yellow brick twitter.""",0
516,"""LMFAOOOOOOOOOOOOOOOOOO  If your pussy is good but my mama dont like you? Guess who gotta go..my mama.""",0
517,"""LOL, cripple"" - Wendy Davis.  ",0
518,"""Let's do nips ahoy and spank me maybe""",0
519,"""Let's kill cracker babies"". WTF did I just hear???????? WOW.",1
520,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",0
521,"""Lmao """,0
522,"""Lmao  The d.rose adidas are lighter than my phone .... Shit is retarded""",0
523,"""Mam, Rene doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit.",0
524,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" ",0
525,"""Mine plays DMX and kirk Franklin smh  Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",0
526,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" ",1
527,"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch""",0
528,"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
",0
529,"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it.",0
530,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",0
531,"""Nah its You ",1
532,"""New Flame"" the song of the yr lol that bitch SUPER run like",0
533,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches.""",0
534,"""Niggas be pressed for pussy, Eeeeeen nothin""",0
535,"""No bitches "" - nan",0
536,"""No boats and hoes please thanks"" - Mom",0
537,"""OVO""  &amp; kendrick lamar still trash",0
538,"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" -  ",0
539,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",0
540,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",1
541,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.",0
542,""" it for me. Please and thanks  Did a pierced pussy just come across my timeline """,0
543,"""Remy Machiavelli send shots to ya belly""  my bitch ",0
544,"""Roberto you are one nasty hoe""",0
545,"""SORRY JB FANREALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch",0
546,"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",0
547,"""Selling my soul for material wishes: fast cars and bitches""   ",0
548,"""Shake that Bear ... aka two rednecks having sex on a dead bear""",0
549,"""Shall I compare thee to a summers day? No, a summers day is not a bitch.""",0
550,"""She gotta shape up her pussy lips tho """,0
551,"""She said wigga man you rich...take the du-rag off"" http:",0
552,"""She was a bitch anyway""",0
553,"""She's from Florida so you've got to do the sniff test in those swamp pussies"" ",0
554,"""Slow the fuck down, bitch, I know where you live""

Classy young lady.",0
555,"""So he's a good football player...but he still acts like a nig""",0
556,"""Stop being a pussy, son, and shove that needle into your own heart"" ",0
557,"""Stop looking us and go eat some pussy, you yuppie fucks.""",0
558,"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"" ",0
559,"""That ain't bro moves, that's hoe moves""",0
560,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",0
561,"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted""",0
562,"""The water isn't yellow, I'm a healthy student""",0
563,"""These hoes ain't loyal""",0
564,"""These hoes keep callin but I ain't pickin up""",0
565,"""These sour apple bitter bitches, I'm not fuckin wit em""",1
566,"""They Faggots  Orioles petty as fuck...got swept up outta this bitch""",0
567,"""They have some ghetto ass bands"" * gets snuck* ",0
568,"""They have to. That division is trash  Saints gon win the NFC South...watch""",0
569,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we http:",0
570,"""This is for my ghetto motherfuckers"" -Missy Elliott",0
571,"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-",0
572,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",0
573,"""Trust noneeee, bitch I don't """,0
574,"""Twitter is twitter"" bitch twitter is life",0
575,"""Two roads diverged in a yellow wood, and I chose the one to Jtunheimr""
- Robert Frost Giant",0
576,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",0
577,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",0
578,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""",0
579,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",0
580,"""WHAAAAAAT LMAOOO   that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""",0
581,"""Walked in that bitch like, NIGGA WE MADE IT""",0
582,"""We hate niggers, we hate faggots and we hate spics""-kkk rally",1
583,"""We're out here, and we're queer""
"" 2, 4, 6, hut We like it in our butt""",1
584,"""Well bitch, biology said..."" ",0
585,"""What I do?  Ladies  if your head game better than your pussy""",0
586,"""When im done with a hoe i pass her to the squad"" G",0
587,"""Who the fuck you callin jiggaboo, nigga?""",1
588,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",1
589,"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom",0
590,"""Why would I want to play with some pussy?"" -  *DEAD* ",0
591,"""Why would you wanna be the Green Ranger? He's evil"" Duh bitch",0
592,"""Why would you want pussy on your side burns?.. Thats a good question""  hahahahaha ",0
593,"""Will shank a bitch for ceviche""",0
594,"""Work"" -  Gets me through those rough days hahaha ",0
595,"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?",0
596,"""Y'all forget he has his brand new baby girl at home"" bitch the cookies are burning",0
597,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians).....",0
598,"""Yaoooooooo  Mawnin yardies """,0
599,"""Yo bitch on the horn. Tryna shoot a porn."" -  That's T shirt worthy Tony",0
600,"""Yo can I sublet your pussy"" ",0
601,"""Yo feet smell like my puss""  Whut ? ""Like flowers bitch""  omg",0
602,"""Yo mama, bitch.""   What was the ONE sentence that ended your relationship?",0
603,"""You ain't gunna do shit spear chucker""",1
604,"""You ain't my bitch"" is my favorite response to long texts",0
605,"""You and yo boys some pussy cats.""",0
606,"""You are a cunt""",0
607,"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake ",0
608,"""You can take someone out of the ghetto, but you can't take the ghetto out of them.""",0
609,"""You don't like us colored folks, what the he'll you're not colored you white fucks"" ",0
610,"""You got hella hoes"" http:",0
611,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie ",0
612,"""You look cute today :)"".. ""Really?"" Helll no, swerve hoe",0
613,"""You look like little birds help you get dressed in the morning""",0
