,0
4269,"and neighbourhoods...
"
4270,"
"
4271,"..in different areas of the country.
"
4272,"
"
4273,"They may not see each other for days,
"
4274,"weeks, months or even years at a time.
"
4275,"
"
4276,"But if there's love, dear,...
"
4277,"
"
4278,"..those are the ties that bind.
"
4279,"
"
4280,"And you'll have a family in your heart for ever.
"
4281,"
"
4282,"All my love to you, poppet.
"
4283,"
"
4284,"You're going to be all right.
"
4285,"
"
4286,"Bye-bye.
"
4287,"
"
4288,"Downloaded From www.AllSubs.org
"
